id,manufacturer,model,productionyear,category,leatherinterior,fueltype,enginevolume,mileage,cylinders,gearboxtype,drivewheels,doors,wheel,color,airbags,price
44875797,BMW,535 i,2007,Sedan,Yes,Petrol,3,247000 km,6,Tiptronic,Rear,4,Left wheel,Grey,8,17876
42142140,TOYOTA,Prius V,2012,Hatchback,Yes,Hybrid,1.8,14136 km,4,Automatic,Front,4,Left wheel,Grey,8,17876
45778502,SUZUKI,Grand Vitara,2001,Jeep,No,Petrol,2.5,217600 km,4,Automatic,4x4,4,Left wheel,Black,0,9408
45765584,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,239224 km,6,Automatic,4x4,4,Left wheel,Black,12,862
45732976,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,279787 km,4,Automatic,Front,4,Left wheel,Silver,4,11290
45648183,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,135730 km,4,Automatic,Front,4,Left wheel,Silver,0,470
45812666,CHEVROLET,Cruze,2019,Minivan,Yes,Petrol,1.4,43371 km,4,Automatic,Front,4,Left wheel,Silver,12,470
45806459,MITSUBISHI,Airtrek,2002,Universal,No,Petrol,2.0 Turbo,190000 km,4,Tiptronic,4x4,4,Left wheel,White,2,10976
45796029,TOYOTA,Prius,2004,Hatchback,No,Petrol,1.5,100000 km,4,Automatic,Front,4,Left wheel,White,0,45
45634847,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,213698 km,4,Automatic,Front,4,Left wheel,Black,12,627
45802106,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,129841 km,4,Automatic,Front,4,Left wheel,Black,4,41629
45770279,FIAT,500,2011,Coupe,Yes,Petrol,1.4,152848 km,4,Manual,Front,2,Left wheel,Blue,6,11604
45792362,KIA,Optima,2012,Sedan,Yes,Petrol,2,88118 km,4,Automatic,Front,4,Left wheel,White,4,16621
43640359,TOYOTA,Prius C YARIS IA,2015,Sedan,No,Petrol,1.5,43000 km,4,Automatic,Front,4,Left wheel,Black,6,17562
45808942,CHEVROLET,Aveo,2013,Hatchback,Yes,Petrol,1.6,71000 km,4,Automatic,Front,4,Left wheel,Blue,4,11704
45733429,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,87810 km,4,Automatic,Front,4,Left wheel,Brown,4,45044
45089354,BMW,528,2014,Sedan,Yes,Petrol,2.0 Turbo,70000 km,4,Tiptronic,Rear,>5,Left wheel,Black,10,45473
45816446,OPEL,Astra,2000,Sedan,Yes,CNG,2,0 km,4,Manual,Front,4,Left wheel,Blue,6,6272
45779282,AUDI,Q5,2011,Hatchback,Yes,Petrol,2,148000 km,4,Tiptronic,4x4,4,Left wheel,Blue,8,32302
45714920,FORD,Fusion,2016,Sedan,No,Petrol,2.5,41000 km,4,Tiptronic,Front,4,Left wheel,Grey,12,14740
45790151,BMW,530,2004,Sedan,Yes,Petrol,3,201000 km,6,Tiptronic,Rear,4,Left wheel,Black,8,15053
45215168,NISSAN,Serena,2002,Minivan,No,CNG,2,281000 km,4,Automatic,Front,4,Right-hand drive,Black,4,4000
45815373,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000 km,6,Automatic,4x4,4,Left wheel,Black,2,31361
45234961,LAND ROVER,Land Rover Sport,2012,Jeep,Yes,Petrol,5,165000 km,12,Tiptronic,4x4,4,Left wheel,Black,0,56450
45811477,UAZ,31514,1991,Coupe,No,Petrol,1.8,12648846 km,4,Manual,4x4,2,Left wheel,Green,0,3000
45761980,FORD,Transit,2004,Microbus,No,Diesel,2.4 Turbo,180000 km,4,Manual,Rear,4,Left wheel,White,2,16621
45786770,BMW,X5,2003,Jeep,Yes,LPG,3,189000 km,6,Tiptronic,4x4,4,Right-hand drive,Black,10,13485
45193146,HYUNDAI,Santa FE,2016,Jeep,No,Petrol,2.4,113771 km,4,Automatic,4x4,4,Left wheel,Orange,7,38260
45767000,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,156992 km,4,Automatic,Front,4,Left wheel,Black,12,3136
45611331,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.4,240000 km,6,Tiptronic,Rear,4,Left wheel,Black,8,10663
45773905,HYUNDAI,Santa FE,2018,Sedan,Yes,Petrol,2.4,44240 km,4,Automatic,4x4,4,Left wheel,White,12,11290
45815382,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,172659 km,6,Automatic,4x4,4,Left wheel,White,12,706
45802739,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2,69000 km,4,Automatic,Front,4,Left wheel,Grey,4,61286
45775654,MAZDA,Atenza,2003,Hatchback,Yes,Petrol,2.3,150000 km,4,Tiptronic,Front,4,Right-hand drive,White,4,8154
45757584,NISSAN,Altima,2016,Sedan,Yes,Petrol,2.5,142469 km,4,Automatic,Front,4,Left wheel,Grey,12,2430
45732045,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,102313 km,4,Automatic,Front,4,Left wheel,White,4,53154
45775120,TOYOTA,Vitz RS,2008,Hatchback,No,Petrol,1.3,112000 km,4,Variator,Front,4,Right-hand drive,Silver,4,12544
45803268,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,518650 km,4,Automatic,Front,4,Left wheel,Orange,4,6837
45648498,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6,Automatic,4x4,4,Left wheel,Silver,12,29479
45772704,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429 km,6,Automatic,Rear,2,Left wheel,Silver,12,15994
45000518,MAZDA,Mazda 6 Grand Touring,2013,Sedan,Yes,Petrol,2.5,135000 km,4,Tiptronic,Front,4,Left wheel,Red,6,22580
45481285,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6 Turbo,91000 km,4,Automatic,4x4,4,Left wheel,Grey,4,21953
45768024,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,408997 km,4,Automatic,Front,4,Left wheel,White,12,470
45803598,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,263823 km,4,Automatic,Front,4,Left wheel,Silver,4,17405
45810394,CHEVROLET,Orlando,2018,Jeep,Yes,LPG,2,33000 km,4,Automatic,Front,4,Left wheel,Silver,4,47408
45020609,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,136000 km,4,Variator,Front,4,Left wheel,Red,8,17562
45798294,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,135378 km,4,Automatic,Front,4,Left wheel,White,4,16621
45798383,OPEL,Agila,2008,Hatchback,No,LPG,1.2,236000 km,4,Manual,Front,4,Left wheel,White,4,9408
45539436,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,86400 km,4,Tiptronic,Front,4,Left wheel,Red,4,16308
45810051,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,43578 km,4,Automatic,Front,4,Left wheel,Silver,4,39615
45804516,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,160114 km,4,Automatic,Front,4,Left wheel,Grey,4,22357
44991441,MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,Yes,Petrol,3.0 Turbo,73000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,254024
45804856,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,40800 km,4,Automatic,Front,4,Left wheel,White,4,51075
45805868,MERCEDES-BENZ,C 200 2.0,2004,Universal,Yes,CNG,2,223644 km,4,Tiptronic,Front,4,Right-hand drive,White,4,2500
45813156,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,239395 km,4,Automatic,Front,4,Left wheel,White,12,627
45642840,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4,Automatic,Front,4,Left wheel,White,0,8311
45804440,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,140000 km,4,Automatic,Front,4,Left wheel,Green,4,22332
45802884,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.2,56809 km,4,Automatic,Front,4,Left wheel,White,4,40387
45796751,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,92605 km,4,Automatic,Front,4,Left wheel,Silver,4,15681
45696395,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,87000 km,4,Automatic,Front,4,Right-hand drive,Black,2,8781
45688719,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,127000 km,4,Variator,Front,4,Left wheel,Black,8,12231
45797218,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,104112 km,4,Automatic,Front,4,Left wheel,White,4,36567
45797243,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,17172 km,4,Automatic,Front,4,Left wheel,Grey,4,48196
45604631,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,147200 km,4,Manual,Front,4,Left wheel,Red,8,10976
45489179,FORD,Transit,2002,Goods wagon,No,Diesel,2.4 Turbo,111111 km,4,Manual,Rear,2,Left wheel,White,2,11604
45801839,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,101387 km,4,Automatic,Front,4,Left wheel,Silver,4,14834
45781790,OPEL,Astra,1998,Sedan,No,Petrol,1.6,30000 km,4,Manual,Front,4,Left wheel,Carnelian red,5,5331
45762392,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904 km,4,Automatic,Front,4,Left wheel,White,0,9565
45802933,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,113120 km,4,Automatic,Front,4,Left wheel,Grey,4,41720
45803360,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,265917 km,4,Automatic,Front,4,Left wheel,Silver,4,15681
45808533,KIA,Sorento,2011,Jeep,Yes,Petrol,2.4,0 km,4,Automatic,4x4,4,Left wheel,Silver,12,941
45719506,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,120000 km,4,Automatic,Front,4,Left wheel,Black,8,17562
45653522,HONDA,Civic,2013,Sedan,Yes,Hybrid,1.5,144872 km,4,Automatic,Front,4,Left wheel,White,0,8311
45793450,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4 Turbo,99302 km,4,Manual,Front,4,Left wheel,White,6,18817
45732678,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,43514 km,4,Automatic,Front,4,Left wheel,White,4,9418
45766772,CHEVROLET,Spark,2013,Hatchback,Yes,Petrol,1.2,149896 km,4,Automatic,Front,4,Left wheel,Blue,12,3293
45656043,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,315270 km,6,Automatic,4x4,4,Left wheel,Grey,12,2509
45801912,BMW,320,2003,Sedan,No,Petrol,2.2,190000 km,6,Tiptronic,Rear,4,Left wheel,White,5,13172
45498878,HYUNDAI,Sonata Sport,2014,Sedan,Yes,Petrol,2.0 Turbo,86400 km,4,Tiptronic,Front,4,Left wheel,Orange,12,25089
45715292,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,146000 km,4,Automatic,Front,4,Left wheel,Grey,12,9879
45782677,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,280000 km,4,Variator,Front,4,Left wheel,Grey,12,20071
45283924,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,87000 km,4,Tiptronic,Front,4,Left wheel,Carnelian red,16,23521
45814305,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,72000 km,6,Tiptronic,Front,4,Left wheel,Black,8,32929
45801285,OPEL,Astra G,2000,Universal,No,CNG,1.6,300000 km,4,Manual,Front,4,Left wheel,White,4,7527
44754818,MERCEDES-BENZ,CLK 320,2003,Sedan,Yes,Petrol,3.2,212000 km,6,Automatic,Rear,2,Left wheel,Pink,8,11917
45599937,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,195703 km,4,Tiptronic,Front,4,Left wheel,Grey,6,5018
45636268,NISSAN,Juke,2013,Sedan,Yes,Petrol,1.6,108765 km,4,Automatic,4x4,4,Left wheel,Blue,0,470
45808865,FORD,Explorer,2017,Jeep,Yes,Petrol,3.5,20000 km,4,Automatic,Front,4,Left wheel,White,4,98282
41349011,TOYOTA,Prius C 2013,2013,Hatchback,No,Hybrid,1.5,110000 km,4,Automatic,Front,4,Left wheel,Silver,12,17249
45531993,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,2.5,127000 km,5,Tiptronic,Front,4,Left wheel,Black,12,12544
45805506,TOYOTA,Ist,2014,Hatchback,No,Petrol,1.8,127800 km,4,Automatic,Front,4,Left wheel,Blue,8,12800
45781498,FORD,Escape,2008,Jeep,No,Hybrid,2.3,156423 km,4,Automatic,Front,4,Left wheel,Black,6,11604
45802562,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,97992 km,4,Automatic,Front,4,Left wheel,Black,4,49864
45487473,PORSCHE,Cayenne,2013,Jeep,Yes,Diesel,3.0 Turbo,89161 km,6,Tiptronic,4x4,4,Left wheel,Black,12,103491
45788542,MERCEDES-BENZ,Smart,2005,Hatchback,No,Petrol,1.5,100000 km,4,Automatic,Front,4,Right-hand drive,White,5,3700
45809323,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,92300 km,4,Automatic,Front,4,Left wheel,White,4,20341
45816458,HONDA,Elysion,2006,Minivan,Yes,Petrol,2.4,185792 km,4,Automatic,Front,4,Right-hand drive,White,0,17249
45656610,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,271701 km,6,Automatic,4x4,4,Left wheel,White,12,26657
45787136,TOYOTA,4Runner,2010,Jeep,No,Petrol,4,283200 km,6,Automatic,4x4,4,Left wheel,Silver,8,40142
42411958,FORD,C-MAX PREMIUM,2013,Hatchback,Yes,Hybrid,2,72857 km,4,Automatic,Front,4,Left wheel,Red,8,15837
45789478,OPEL,Astra,1997,Goods wagon,No,CNG,1.6,0 km,4,Manual,Front,4,Left wheel,White,2,5331
45797086,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,150000 km,4,Automatic,Front,4,Left wheel,Grey,4,33575
45805446,NISSAN,X-Trail X-trail,2002,Jeep,Yes,Petrol,2,254321 km,4,Manual,4x4,4,Left wheel,Grey,6,8467
45756828,VOLKSWAGEN,Golf,1996,Hatchback,No,Petrol,1.6,275000 km,4,Manual,Front,4,Left wheel,Green,2,3500
45525177,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,22816 km,4,Automatic,Front,4,Left wheel,Grey,12,2195
45625132,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510 km,4,Automatic,Front,4,Left wheel,White,12,314
45167460,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,27000 km,4,Tiptronic,Front,4,Left wheel,Silver,12,17876
45771081,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,4,Left wheel,White,12,1882
45769158,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4,Left wheel,Grey,0,282
45810543,CHEVROLET,Orlando,2013,Jeep,Yes,Diesel,2,143894 km,4,Automatic,Front,4,Left wheel,Grey,4,21181
45721222,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,0 km,4,Automatic,Front,4,Right-hand drive,Silver,4,30
45792323,KIA,Optima,2013,Sedan,Yes,Petrol,2,54977 km,4,Automatic,Front,4,Left wheel,White,4,12701
45759112,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,0 km,8,Automatic,4x4,4,Left wheel,White,0,549
45792898,CHEVROLET,Cruze,2016,Sedan,Yes,Diesel,1.6,32986 km,4,Automatic,Front,4,Left wheel,Silver,4,12541
45797254,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,17013 km,4,Automatic,Front,4,Left wheel,Grey,4,51523
45806693,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.4,248178 km,4,Tiptronic,Front,4,Left wheel,White,10,9408
45777845,BMW,520,1999,Sedan,No,Petrol,2.5,0 km,6,Tiptronic,Rear,4,Right-hand drive,Silver,4,5645
45610548,MERCEDES-BENZ,ML 270,2003,Jeep,Yes,Diesel,2.7 Turbo,210000 km,6,Tiptronic,4x4,4,Left wheel,Silver,6,14426
45813466,BMW,528,2013,Sedan,Yes,Petrol,2,0 km,4,Automatic,Rear,4,Left wheel,Silver,12,627
45804649,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,35477 km,4,Automatic,Front,4,Left wheel,White,4,59338
45804803,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,97081 km,4,Automatic,Front,4,Left wheel,White,4,39891
45726735,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,117700 km,4,Automatic,Front,4,Left wheel,Grey,4,24709
45789828,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,120000 km,4,Tiptronic,Front,4,Left wheel,Blue,12,16621
45781415,OPEL,Omega b,1997,Sedan,No,CNG,2,200000 km,4,Automatic,Rear,4,Left wheel,Silver,0,2666
45808883,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,74422 km,4,Automatic,Front,4,Left wheel,Grey,4,17346
45770317,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379 km,6,Automatic,4x4,4,Left wheel,Silver,12,16621
45731010,HYUNDAI,H1,2019,Minivan,Yes,Diesel,2.5,25541 km,4,Automatic,Front,4,Left wheel,Black,4,80911
42142429,MERCEDES-BENZ,C 180,2001,Sedan,Yes,Petrol,2,296399 km,4,Automatic,Rear,4,Right-hand drive,Blue,6,4600
45801875,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,110000 km,4,Automatic,Front,4,Left wheel,White,4,13739
45769315,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,35874 km,4,Automatic,4x4,4,Left wheel,Black,12,470
45768082,TOYOTA,Highlander,2009,Sedan,Yes,Hybrid,3.3,318358 km,6,Automatic,4x4,4,Left wheel,Black,12,1019
45781106,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.8,37000 km,4,Automatic,Front,4,Left wheel,Silver,0,17249
45812803,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,115858 km,4,Automatic,Front,4,Left wheel,Black,12,6429
45786612,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,15000 km,4,Automatic,Front,4,Left wheel,Black,0,39201
45773334,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,128739 km,4,Automatic,Front,4,Left wheel,Green,12,2274
45115210,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,173000 km,4,Automatic,Front,4,Left wheel,Silver,8,15053
45646945,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379 km,4,Automatic,Front,4,Left wheel,White,12,3136
44731507,CHEVROLET,Equinox,2011,Jeep,No,Petrol,3,192000 km,6,Tiptronic,4x4,4,Left wheel,Black,8,16621
45617143,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2,193504 km,4,Automatic,Front,4,Left wheel,Red,0,1411
45733205,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,475406 km,4,Automatic,Front,4,Left wheel,Orange,4,13172
45792574,MERCEDES-BENZ,ML 320 cdi,2005,Jeep,Yes,Diesel,3.2 Turbo,260000 km,6,Tiptronic,4x4,>5,Left wheel,Brown,12,21953
45802219,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,41000 km,4,Automatic,Front,4,Left wheel,White,4,41654
45750619,KIA,RIO,2013,Sedan,Yes,Petrol,1.6,53386 km,4,Automatic,Front,4,Left wheel,Black,12,1960
45812670,CHEVROLET,Cruze,2017,Sedan,Yes,Petrol,1.4,150453 km,4,Automatic,Front,4,Left wheel,White,12,4704
44828493,MERCEDES-BENZ,190,1989,Sedan,No,Petrol,2,0 km,4,Manual,Rear,4,Left wheel,White,0,4234
45797115,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,119021 km,4,Automatic,Front,4,Left wheel,Grey,4,14062
44281806,MERCEDES-BENZ,A 170,2010,Hatchback,No,Petrol,1.7,96000 km,4,Automatic,Front,4,Right-hand drive,Silver,2,6000
45803170,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,384607 km,4,Automatic,Front,4,Left wheel,Orange,4,10349
45760699,CHEVROLET,Volt,2017,Hatchback,Yes,Hybrid,1.5,115658 km,4,Automatic,Front,4,Left wheel,Black,12,9879
45790501,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,165472 km,4,Automatic,Front,4,Left wheel,Grey,0,23521
45816267,BMW,X6,2011,Jeep,Yes,Petrol,4.4,147677 km,8,Automatic,4x4,4,Left wheel,Red,12,8154
40642395,FORD,Galaxy,2001,Minivan,No,Petrol,2.2,11111 km,5,Automatic,Front,4,Left wheel,Blue,6,1900
45803940,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,100492 km,4,Automatic,Front,4,Left wheel,White,4,34111
45787154,TOYOTA,4Runner,2014,Jeep,Yes,Petrol,4,135000 km,6,Automatic,4x4,4,Left wheel,Grey,0,56450
45758092,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339 km,8,Automatic,4x4,4,Left wheel,Black,0,2430
45782069,MERCEDES-BENZ,CLK 240,2004,Coupe,No,Petrol,2.4,89000 km,4,Tiptronic,Rear,2,Right-hand drive,Silver,10,10976
45765015,MAZDA,CX-9,2019,Jeep,Yes,Petrol,2.5,14186 km,4,Automatic,Front,4,Left wheel,White,12,627
44802996,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,75000 km,6,Automatic,4x4,4,Left wheel,Silver,12,50178
45810979,FORD,Transit,2003,Microbus,No,Diesel,2.4 Turbo,13000 km,4,Manual,Rear,4,Left wheel,Black,4,2300
45788499,FORD,Focus,2012,Sedan,No,Petrol,2,87000 km,4,Automatic,Front,4,Left wheel,Grey,0,10036
44910787,NISSAN,Serena,2009,Minivan,No,Petrol,2,211000 km,4,Variator,Front,4,Right-hand drive,White,4,8624
45803407,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,284189 km,4,Automatic,Front,4,Left wheel,Silver,4,15681
44594491,MERCEDES-BENZ,GL 350 BLUTEC,2010,Jeep,Yes,Diesel,3,130000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,32929
45677233,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,205000 km,4,Automatic,Front,4,Left wheel,Green,8,9095
45758183,FORD,Escape,2012,Jeep,Yes,Hybrid,2.5,95349 km,4,Automatic,Front,4,Left wheel,Blue,0,784
45764402,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251 km,6,Automatic,Rear,2,Left wheel,Black,12,1568
45516140,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,104000 km,4,Tiptronic,Front,4,Left wheel,White,4,18189
45645674,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078 km,8,Automatic,4x4,4,Left wheel,Black,0,941
45802348,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,69624 km,4,Automatic,Front,4,Left wheel,Black,4,18654
45781319,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,128000 km,4,Automatic,Front,4,Left wheel,Red,6,21326
45065470,FORD,Transit,2012,Goods wagon,No,Diesel,2.2 Turbo,272000 km,4,Manual,Front,4,Left wheel,White,2,20695
45815225,TOYOTA,Sienna,2011,Minivan,Yes,Petrol,3.5,347667 km,6,Automatic,Front,4,Left wheel,Black,12,470
45760543,MERCEDES-BENZ,Viano,2013,Minivan,Yes,Diesel,2.2 Turbo,250000 km,4,Tiptronic,Rear,4,Left wheel,Grey,7,53314
45770288,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4,Left wheel,Grey,12,5802
45802342,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,61272 km,4,Automatic,Front,4,Left wheel,Silver,4,18305
45154536,VOLKSWAGEN,Vento,2000,Sedan,No,Petrol,1.6,197346 km,4,Manual,Front,4,Left wheel,White,4,5331
45816570,LEXUS,HS 250h,2011,Sedan,Yes,Hybrid,2.5,86000 km,4,Automatic,Front,4,Left wheel,Blue,12,25089
45793565,DODGE,Durango,2004,Jeep,Yes,LPG,5.7,200000 km,8,Automatic,4x4,4,Left wheel,Blue,6,10976
45007640,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,143000 km,4,Automatic,Front,4,Right-hand drive,White,8,9722
45730121,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2,49253 km,4,Automatic,Front,4,Left wheel,Grey,4,53580
45771938,TOYOTA,Prius,2011,Coupe,Yes,Hybrid,1.8,229461 km,4,Automatic,Front,4,Left wheel,Black,12,3293
45789367,SUZUKI,Samurai,1982,Jeep,No,Petrol,0.8,29500 km,3,Manual,4x4,2,Left wheel,Blue,1,31361
45667982,FORD,Fusion,2014,Sedan,No,Hybrid,2,180800 km,4,Automatic,Front,4,Left wheel,White,8,20385
45816184,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,120000 km,4,Tiptronic,Front,4,Left wheel,Silver,0,12544
45475626,TOYOTA,4Runner,2016,Jeep,Yes,Petrol,4,48000 km,6,Automatic,4x4,4,Left wheel,Black,6,64290
45730270,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,107328 km,4,Automatic,Front,4,Left wheel,White,4,35344
44788383,CHEVROLET,Cruze LT,2018,Sedan,No,Petrol,1.4 Turbo,33548 km,4,Automatic,Front,4,Left wheel,Silver,8,16151
45776502,OPEL,Astra,1998,Goods wagon,No,CNG,1.8,240000 km,4,Manual,Front,4,Left wheel,Blue,4,7840
45788952,SUBARU,Forester 4x4,2013,Jeep,No,Petrol,2.5,75000 km,4,Automatic,4x4,4,Left wheel,Grey,6,21639
45732328,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,188787 km,4,Automatic,Front,4,Left wheel,White,4,26861
45113266,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,56000 km,4,Tiptronic,Front,4,Left wheel,Grey,12,20071
45759113,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,4,Left wheel,Black,0,39201
45793443,GAZ,3110,1997,Sedan,No,CNG,2.4,0 km,4,Manual,Rear,4,Left wheel,Black,0,4077
45523682,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,38712 km,4,Automatic,Front,4,Left wheel,White,12,10349
45785791,LAND ROVER,Land Rover Sport,2006,Jeep,Yes,Diesel,2.7,0 km,6,Automatic,4x4,4,Left wheel,Black,12,21953
45642067,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549 km,4,Automatic,Front,4,Left wheel,Black,12,5018
45015384,CHEVROLET,Cruze,2012,Sedan,No,Petrol,1.8,129023 km,4,Automatic,Front,4,Left wheel,White,12,6272
45804305,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3,376000 km,6,Tiptronic,Rear,4,Left wheel,White,0,17562
45805714,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,204000 km,4,Tiptronic,Front,4,Left wheel,Black,10,11290
45813236,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,117006 km,4,Automatic,Front,4,Left wheel,White,12,470
45805885,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212000 km,4,Variator,Front,4,Left wheel,Black,9,15994
45790794,JEEP,Grand Cherokee,1997,Jeep,Yes,Petrol,4,0 km,6,Automatic,4x4,4,Left wheel,Red,2,3450
45813980,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,87000 km,4,Automatic,Front,4,Left wheel,Blue,7,10663
